Comm. Timestamp,FCnt,SpFact,RSSI,SNR,Gateway,Payload (Hex),AccMotion,AccX,AccY,AccZ,Analog1,Co2,ExternalDigital,ExternalDistance,ExternalTemp1,Humidity,IrExternalTemp,IrInternalTemp,Latitude,Light,Longitude,Motion,Occupancy,Pressure,Pulse1,Pulse1Abs,SoundAvg,SoundPeak,Temperature,Vdd,Waterleak,Events
2022-10-24 07:39:24,13137,7,-114,1,1105,010054025d070e250c005614000f571a,,,,,,,,,8.6,93,,,,,,,,1005.338,,,,,8.4,3621,,
2022-10-24 07:49:24,13138,7,-104,-8,1105,010053025d070e250c005514000f5656,,,,,,,,,8.5,93,,,,,,,,1005.142,,,,,8.3,3621,,
2022-10-24 07:59:24,13139,7,-108,1,1105,010053025d070e250c005514000f55cd,,,,,,,,,8.5,93,,,,,,,,1005.005,,,,,8.3,3621,,
2022-10-24 08:09:24,13140,7,-110,5,1105,010052025e070e250c005514000f559e,,,,,,,,,8.5,94,,,,,,,,1004.958,,,,,8.2,3621,,
2022-10-24 08:19:24,13141,7,-112,0,1105,010052025d070e280c005514000f554f,,,,,,,,,8.5,93,,,,,,,,1004.879,,,,,8.2,3624,,
2022-10-24 08:29:24,13142,7,-113,-6,146,010053025d070e250c005514000f54c9,,,,,,,,,8.5,93,,,,,,,,1004.745,,,,,8.3,3621,,
2022-10-24 08:39:24,13143,7,-110,6,1105,010053025d070e280c005514000f541b,,,,,,,,,8.5,93,,,,,,,,1004.571,,,,,8.3,3624,,
2022-10-24 08:49:24,13144,7,-111,4,1105,010054025d070e250c005514000f5486,,,,,,,,,8.5,93,,,,,,,,1004.678,,,,,8.4,3621,,
2022-10-24 08:59:24,13145,7,-114,1,1105,010055025d070e280c005514000f5482,,,,,,,,,8.5,93,,,,,,,,1004.674,,,,,8.5,3624,,
2022-10-24 09:09:24,13146,7,-111,5,1105,010056025d070e250c005514000f53ff,,,,,,,,,8.5,93,,,,,,,,1004.543,,,,,8.6,3621,,
2022-10-24 09:19:24,13147,7,-110,5,1105,010057025d070e280c005514000f53f1,,,,,,,,,8.5,93,,,,,,,,1004.529,,,,,8.7,3624,,
2022-10-24 09:29:24,13148,7,-107,-6,1105,010057025d070e280c005614000f532a,,,,,,,,,8.6,93,,,,,,,,1004.33,,,,,8.7,3624,,
2022-10-24 09:39:24,13149,7,-113,1,1105,010057025d070e280c005614000f52c4,,,,,,,,,8.6,93,,,,,,,,1004.228,,,,,8.7,3624,,
2022-10-24 09:59:24,13151,7,-111,0,1105,010056025d070e280c005614000f5213,,,,,,,,,8.6,93,,,,,,,,1004.051,,,,,8.6,3624,,
2022-10-24 10:09:24,13152,7,-107,-6,1105,010057025d070e280c005614000f51b7,,,,,,,,,8.6,93,,,,,,,,1003.959,,,,,8.7,3624,,
2022-10-24 10:19:24,13153,7,-111,4,1105,010056025d070e280c005614000f5119,,,,,,,,,8.6,93,,,,,,,,1003.801,,,,,8.6,3624,,
2022-10-24 10:29:24,13154,7,-111,4,1105,010057025d070e280c005614000f5078,,,,,,,,,8.6,93,,,,,,,,1003.64,,,,,8.7,3624,,
2022-10-24 10:39:24,13155,7,-110,-2.5,146,010058025d070e280c005614000f505b,,,,,,,,,8.6,93,,,,,,,,1003.611,,,,,8.8,3624,,
2022-10-24 10:49:24,13156,7,-115,-2,1105,010059025d070e2b0c005714000f5079,,,,,,,,,8.7,93,,,,,,,,1003.641,,,,,8.9,3627,,
2022-10-24 10:59:24,13157,7,-110,6,1105,01005a025d070e280c005814000f5034,,,,,,,,,8.8,93,,,,,,,,1003.572,,,,,9,3624,,
2022-10-24 11:09:24,13158,7,-112,1,1105,01005a025d070e2b0c005814000f5053,,,,,,,,,8.8,93,,,,,,,,1003.603,,,,,9,3627,,
2022-10-24 11:19:24,13159,7,-113,-8,1105,01005b025d070e280c005814000f4fba,,,,,,,,,8.8,93,,,,,,,,1003.45,,,,,9.1,3624,,
2022-10-24 11:29:24,13160,7,-110,6,1105,01005b025d070e280c005914000f4fa4,,,,,,,,,8.9,93,,,,,,,,1003.428,,,,,9.1,3624,,
2022-10-24 11:39:24,13161,7,-112,3,1105,01005b025d070e280c005a14000f4f32,,,,,,,,,9,93,,,,,,,,1003.314,,,,,9.1,3624,,
2022-10-24 11:49:24,13162,7,-114,0,1105,01005d025d070e280c005a14000f4f03,,,,,,,,,9,93,,,,,,,,1003.267,,,,,9.3,3624,,
2022-10-24 12:09:24,13164,7,-113,0,1105,010060025d070e280c005c14000f4e05,,,,,,,,,9.2,93,,,,,,,,1003.013,,,,,9.6,3624,,
2022-10-24 12:19:24,13165,7,-112,-2,1105,010062025d070e2b0c005d14000f4d77,,,,,,,,,9.3,93,,,,,,,,1002.871,,,,,9.8,3627,,
2022-10-24 12:29:24,13166,7,-111,0,1105,010063025d070e280c005f14000f4d24,,,,,,,,,9.5,93,,,,,,,,1002.788,,,,,9.9,3624,,
2022-10-24 12:39:24,13167,7,-115,0,1105,010063025d070e250c005f14000f4c44,,,,,,,,,9.5,93,,,,,,,,1002.564,,,,,9.9,3621,,
2022-10-24 12:49:24,13168,7,-113,2,1105,010063025d070e280c005f14000f4bf5,,,,,,,,,9.5,93,,,,,,,,1002.485,,,,,9.9,3624,,
2022-10-24 12:59:23,13169,7,-113,1,1105,010062025e070e250c005f14000f4b64,,,,,,,,,9.5,94,,,,,,,,1002.34,,,,,9.8,3621,,
2022-10-24 13:09:24,13170,7,-110,5,1105,010061025e070e250c005f14000f4b41,,,,,,,,,9.5,94,,,,,,,,1002.305,,,,,9.7,3621,,
2022-10-24 13:19:24,13171,7,-112,0,1105,010060025e070e280c005e14000f4a50,,,,,,,,,9.4,94,,,,,,,,1002.064,,,,,9.6,3624,,
2022-10-24 13:29:23,13172,7,-111,5,1105,010060025e070e250c005e14000f4abd,,,,,,,,,9.4,94,,,,,,,,1002.173,,,,,9.6,3621,,
2022-10-24 13:39:23,13173,7,-113,0,1105,010060025e070e250c005d14000f4a86,,,,,,,,,9.3,94,,,,,,,,1002.118,,,,,9.6,3621,,
2022-10-24 13:49:23,13174,7,-103,-9,1105,010061025d070e250c005e14000f4949,,,,,,,,,9.4,93,,,,,,,,1001.801,,,,,9.7,3621,,
2022-10-24 13:59:23,13175,7,-111,6,1105,010063025d070e250c005f14000f493e,,,,,,,,,9.5,93,,,,,,,,1001.79,,,,,9.9,3621,,
2022-10-24 14:09:23,13176,7,-111,5,1105,010063025d070e250c005f14000f4845,,,,,,,,,9.5,93,,,,,,,,1001.541,,,,,9.9,3621,,
2022-10-24 14:19:23,13177,7,-111,4,1105,010063025d070e250c005f14000f47f7,,,,,,,,,9.5,93,,,,,,,,1001.463,,,,,9.9,3621,,
2022-10-24 14:29:23,13178,7,-113,2,1105,010064025d070e250c005f14000f471e,,,,,,,,,9.5,93,,,,,,,,1001.246,,,,,10,3621,,
2022-10-24 14:39:23,13179,7,-110,6,1105,010064025d070e250c005f14000f4683,,,,,,,,,9.5,93,,,,,,,,1001.091,,,,,10,3621,,
2022-10-24 14:49:23,13180,7,-117,-7.8,1105,010064025d070e250c005f14000f45e7,,,,,,,,,9.5,93,,,,,,,,1000.935,,,,,10,3621,,
2022-10-24 14:59:23,13181,7,-111,5,1105,010065025d070e250c006014000f4586,,,,,,,,,9.6,93,,,,,,,,1000.838,,,,,10.1,3621,,
2022-10-24 15:09:23,13182,7,-113,-3,1105,010066025d070e250c006014000f45ae,,,,,,,,,9.6,93,,,,,,,,1000.878,,,,,10.2,3621,,
2022-10-24 15:19:23,13183,7,-110,-5.2,146,010067025d070e250c006014000f4508,,,,,,,,,9.6,93,,,,,,,,1000.712,,,,,10.3,3621,,
2022-10-24 15:29:23,13184,7,-112,2,1105,010067025d070e250c006114000f450f,,,,,,,,,9.7,93,,,,,,,,1000.719,,,,,10.3,3621,,
2022-10-24 15:39:23,13185,7,-114,-1,1105,010068025d070e250c006114000f44e8,,,,,,,,,9.7,93,,,,,,,,1000.68,,,,,10.4,3621,,
2022-10-24 15:49:23,13186,7,-112,1,1105,010067025d070e280c006114000f44b5,,,,,,,,,9.7,93,,,,,,,,1000.629,,,,,10.3,3624,,
2022-10-24 15:59:23,13187,7,-111,-5,1105,010068025d070e280c006114000f4484,,,,,,,,,9.7,93,,,,,,,,1000.58,,,,,10.4,3624,,
2022-10-24 16:09:23,13188,7,-112,4,1105,010067025d070e280c006114000f43e8,,,,,,,,,9.7,93,,,,,,,,1000.424,,,,,10.3,3624,,
2022-10-24 16:19:23,13189,7,-111,3,1105,010068025d070e280c006114000f43c8,,,,,,,,,9.7,93,,,,,,,,1000.392,,,,,10.4,3624,,
2022-10-24 16:29:23,13190,7,-110,6,1105,010068025d070e280c006114000f4360,,,,,,,,,9.7,93,,,,,,,,1000.288,,,,,10.4,3624,,
2022-10-24 16:39:23,13191,7,-112,0,1105,010067025e070e280c006114000f4335,,,,,,,,,9.7,94,,,,,,,,1000.245,,,,,10.3,3624,,
2022-10-24 16:49:23,13192,7,-113,0,1105,010067025e070e280c006114000f42cb,,,,,,,,,9.7,94,,,,,,,,1000.139,,,,,10.3,3624,,
2022-10-24 16:59:23,13193,7,-113,1,1105,010068025e070e2b0c006114000f4293,,,,,,,,,9.7,94,,,,,,,,1000.083,,,,,10.4,3627,,
2022-10-24 17:09:23,13194,7,-110,2,1105,010067025e070e2b0c006114000f41d3,,,,,,,,,9.7,94,,,,,,,,999.891,,,,,10.3,3627,,
2022-10-24 17:19:23,13195,7,-110,5,1105,010067025d070e2b0c006114000f41c1,,,,,,,,,9.7,93,,,,,,,,999.873,,,,,10.3,3627,,
2022-10-24 17:29:23,13196,7,-110,7,1105,010068025d070e2b0c006114000f41a9,,,,,,,,,9.7,93,,,,,,,,999.849,,,,,10.4,3627,,
2022-10-24 17:39:23,13197,7,-111,-2,1105,010069025d070e2b0c006114000f4196,,,,,,,,,9.7,93,,,,,,,,999.83,,,,,10.5,3627,,
2022-10-24 17:49:23,13198,7,-111,4,1105,01006a025d070e2b0c006214000f416c,,,,,,,,,9.8,93,,,,,,,,999.788,,,,,10.6,3627,,
2022-10-24 17:59:23,13199,7,-111,5,1105,01006a025e070e2b0c006214000f4095,,,,,,,,,9.8,94,,,,,,,,999.573,,,,,10.6,3627,,
2022-10-24 18:09:23,13200,7,-117,-5.5,146,01006b025d070e280c006214000f40e7,,,,,,,,,9.8,93,,,,,,,,999.655,,,,,10.7,3624,,
2022-10-24 18:19:23,13201,7,-111,5,1105,01006b025d070e2b0c006214000f4079,,,,,,,,,9.8,93,,,,,,,,999.545,,,,,10.7,3627,,
2022-10-24 18:39:23,13203,7,-114,0,1105,01006d025d070e2b0c006214000f400a,,,,,,,,,9.8,93,,,,,,,,999.434,,,,,10.9,3627,,
2022-10-24 18:49:22,13204,7,-113,3,1105,01006f025d070e2b0c006214000f3feb,,,,,,,,,9.8,93,,,,,,,,999.403,,,,,11.1,3627,,
2022-10-24 18:59:23,13205,7,-115,-0.8,1105,01006e025d070e2b0c006314000f3fda,,,,,,,,,9.9,93,,,,,,,,999.386,,,,,11,3627,,
2022-10-24 19:09:23,13206,7,-110,-8,1105,01006e025d070e2b0c006314000f4023,,,,,,,,,9.9,93,,,,,,,,999.459,,,,,11,3627,,
2022-10-24 19:19:23,13207,7,-113,1,1105,01006e025e070e280c006314000f3fd2,,,,,,,,,9.9,94,,,,,,,,999.378,,,,,11,3624,,
2022-10-24 19:29:23,13208,7,-112,4,1105,01006f025d070e2b0c006414000f3fef,,,,,,,,,10,93,,,,,,,,999.407,,,,,11.1,3627,,
2022-10-24 19:39:23,13209,7,-113,3,1105,01006f025d070e2b0c006414000f3fa9,,,,,,,,,10,93,,,,,,,,999.337,,,,,11.1,3627,,
2022-10-24 19:49:22,13210,7,-111,4,1105,010070025d070e2b0c006414000f3f23,,,,,,,,,10,93,,,,,,,,999.203,,,,,11.2,3627,,
2022-10-24 19:59:22,13211,7,-113,1,1105,010070025d070e2b0c006414000f3f3a,,,,,,,,,10,93,,,,,,,,999.226,,,,,11.2,3627,,
2022-10-24 20:09:22,13212,7,-113,0,1105,010071025e070e2b0c006414000f3f23,,,,,,,,,10,94,,,,,,,,999.203,,,,,11.3,3627,,
2022-10-24 20:19:22,13213,7,-112,4,1105,010071025d070e2b0c006414000f3efc,,,,,,,,,10,93,,,,,,,,999.164,,,,,11.3,3627,,
2022-10-24 20:29:22,13214,7,-110,-8.5,146,010072025e070e2b0c006414000f3ec9,,,,,,,,,10,94,,,,,,,,999.113,,,,,11.4,3627,,
2022-10-24 20:39:22,13215,7,-112,4,1105,010071025e070e2b0c006414000f3e6f,,,,,,,,,10,94,,,,,,,,999.023,,,,,11.3,3627,,
2022-10-24 20:49:22,13216,7,-112,3,1105,010070025e070e2b0c006414000f3e5e,,,,,,,,,10,94,,,,,,,,999.006,,,,,11.2,3627,,
2022-10-24 20:59:22,13217,7,-111,-3,1105,010070025e070e2b0c006414000f3e21,,,,,,,,,10,94,,,,,,,,998.945,,,,,11.2,3627,,
2022-10-24 21:19:22,13219,7,-112,3,1105,010070025e070e2b0c006414000f3d7f,,,,,,,,,10,94,,,,,,,,998.783,,,,,11.2,3627,,
2022-10-24 21:29:22,13220,7,-107,0.5,1105,01006f025e070e2b0c006414000f3d34,,,,,,,,,10,94,,,,,,,,998.708,,,,,11.1,3627,,
2022-10-24 21:39:22,13221,7,-112,4,1105,010070025e070e2b0c006414000f3d55,,,,,,,,,10,94,,,,,,,,998.741,,,,,11.2,3627,,
2022-10-24 21:49:22,13222,7,-112,2,1105,01006f025e070e2b0c006414000f3d2f,,,,,,,,,10,94,,,,,,,,998.703,,,,,11.1,3627,,
2022-10-24 21:59:22,13223,7,-114,-5.5,146,010070025e070e280c006414000f3cb6,,,,,,,,,10,94,,,,,,,,998.582,,,,,11.2,3624,,
2022-10-24 22:09:22,13224,7,-114,-1,1105,010071025e070e280c006414000f3c9c,,,,,,,,,10,94,,,,,,,,998.556,,,,,11.3,3624,,
2022-10-24 22:19:22,13225,7,-111,5,1105,010070025e070e280c006414000f3c92,,,,,,,,,10,94,,,,,,,,998.546,,,,,11.2,3624,,
2022-10-24 22:29:22,13226,7,-111,1,1105,010070025e070e280c006414000f3c7a,,,,,,,,,10,94,,,,,,,,998.522,,,,,11.2,3624,,
2022-10-24 22:39:22,13227,7,-112,4,1105,010070025e070e280c006414000f3c00,,,,,,,,,10,94,,,,,,,,998.4,,,,,11.2,3624,,
2022-10-24 22:49:22,13228,7,-112,3,1105,010070025e070e250c006414000f3c06,,,,,,,,,10,94,,,,,,,,998.406,,,,,11.2,3621,,
2022-10-24 22:59:22,13229,7,-114,-3.2,146,010070025e070e250c006414000f3bd3,,,,,,,,,10,94,,,,,,,,998.355,,,,,11.2,3621,,
2022-10-24 23:09:22,13230,7,-111,3,1105,010070025e070e250c006414000f3be8,,,,,,,,,10,94,,,,,,,,998.376,,,,,11.2,3621,,
2022-10-24 23:19:22,13231,7,-111,-5,1105,01006f025e070e280c006414000f3b9f,,,,,,,,,10,94,,,,,,,,998.303,,,,,11.1,3624,,
2022-10-24 23:29:22,13232,7,-113,2,1105,01006e025e070e250c006314000f3b59,,,,,,,,,9.9,94,,,,,,,,998.233,,,,,11,3621,,
2022-10-24 23:39:22,13233,7,-112,4,1105,01006e025e070e280c006214000f3b4c,,,,,,,,,9.8,94,,,,,,,,998.22,,,,,11,3624,,
2022-10-24 23:49:22,13234,7,-114,-4,146,01006e025e070e280c006314000f3be1,,,,,,,,,9.9,94,,,,,,,,998.369,,,,,11,3624,,
2022-10-24 23:59:25,13235,7,-112,4,1105,01006d025e070e280c006214000f3ae2,,,,,,,,,9.8,94,,,,,,,,998.114,,,,,10.9,3624,,
2022-10-25 00:09:22,13236,7,-112,1,1105,01006d025e070e250c006214000f3aa9,,,,,,,,,9.8,94,,,,,,,,998.057,,,,,10.9,3621,,
2022-10-25 00:19:22,13237,7,-113,0,1105,01006e025e070e250c006214000f3aa9,,,,,,,,,9.8,94,,,,,,,,998.057,,,,,11,3621,,
2022-10-25 00:29:22,13238,7,-112,4,1105,01006e025e070e280c006214000f3a60,,,,,,,,,9.8,94,,,,,,,,997.984,,,,,11,3624,,
2022-10-25 00:39:22,13239,7,-111,4,1105,01006f025e070e250c006214000f3afc,,,,,,,,,9.8,94,,,,,,,,998.14,,,,,11.1,3621,,
2022-10-25 00:49:22,13240,7,-114,-1,1105,01006f025e070e280c006214000f3a6f,,,,,,,,,9.8,94,,,,,,,,997.999,,,,,11.1,3624,,
2022-10-25 00:59:22,13241,7,-113,3,1105,01006f025e070e280c006214000f3a1a,,,,,,,,,9.8,94,,,,,,,,997.914,,,,,11.1,3624,,
2022-10-25 01:09:22,13242,7,-112,3,1105,01006f025e070e2b0c006214000f3a49,,,,,,,,,9.8,94,,,,,,,,997.961,,,,,11.1,3627,,
2022-10-25 01:29:22,13244,7,-115,-1.2,1105,010070025e070e2b0c006314000f39af,,,,,,,,,9.9,94,,,,,,,,997.807,,,,,11.2,3627,,
2022-10-25 01:39:21,13245,7,-113,2,1105,010071025d070e2b0c006314000f3959,,,,,,,,,9.9,93,,,,,,,,997.721,,,,,11.3,3627,,
2022-10-25 01:49:22,13246,7,-113,-5,1105,010071025d070e2b0c006414000f3968,,,,,,,,,10,93,,,,,,,,997.736,,,,,11.3,3627,,
2022-10-25 01:59:22,13247,7,-113,-2,1105,010072025e070e280c006414000f38ea,,,,,,,,,10,94,,,,,,,,997.61,,,,,11.4,3624,,
2022-10-25 02:09:22,13248,7,-113,3,1105,010072025e070e2b0c006414000f38a7,,,,,,,,,10,94,,,,,,,,997.543,,,,,11.4,3627,,
2022-10-25 02:19:21,13249,7,-112,3,1105,010073025e070e2b0c006414000f386f,,,,,,,,,10,94,,,,,,,,997.487,,,,,11.5,3627,,
2022-10-25 02:29:22,13250,7,-112,1,1105,010073025e070e2b0c006414000f3902,,,,,,,,,10,94,,,,,,,,997.634,,,,,11.5,3627,,
2022-10-25 02:39:21,13251,7,-114,1,1105,010073025e070e2b0c006514000f38fa,,,,,,,,,10.1,94,,,,,,,,997.626,,,,,11.5,3627,,
2022-10-25 02:49:21,13252,7,-112,5,1105,010074025e070e2b0c006514000f3874,,,,,,,,,10.1,94,,,,,,,,997.492,,,,,11.6,3627,,
2022-10-25 02:59:21,13253,7,-111,-4,1105,010074025e070e2b0c006514000f38b4,,,,,,,,,10.1,94,,,,,,,,997.556,,,,,11.6,3627,,
2022-10-25 03:09:21,13254,7,-111,5,1105,010074025e070e2b0c006514000f3872,,,,,,,,,10.1,94,,,,,,,,997.49,,,,,11.6,3627,,
2022-10-25 03:19:21,13255,7,-114,0,1105,010073025e070e2b0c006514000f3829,,,,,,,,,10.1,94,,,,,,,,997.417,,,,,11.5,3627,,
2022-10-25 03:29:21,13256,7,-117,1.8,1105,010074025e070e2b0c006514000f3853,,,,,,,,,10.1,94,,,,,,,,997.459,,,,,11.6,3627,,
2022-10-25 03:39:21,13257,7,-113,-0.8,1105,010073025e070e2b0c006614000f37a0,,,,,,,,,10.2,94,,,,,,,,997.28,,,,,11.5,3627,,
2022-10-25 03:49:21,13258,7,-114,-1,1105,010073025e070e2b0c006614000f3798,,,,,,,,,10.2,94,,,,,,,,997.272,,,,,11.5,3627,,
2022-10-25 03:59:21,13259,7,-113,-1,1105,010073025e070e2b0c006614000f36fb,,,,,,,,,10.2,94,,,,,,,,997.115,,,,,11.5,3627,,
2022-10-25 04:09:21,13260,7,-112,5,1105,010072025e070e2d0c006614000f36a7,,,,,,,,,10.2,94,,,,,,,,997.031,,,,,11.4,3629,,
2022-10-25 04:19:21,13261,7,-109,-1.8,146,010072025e070e2b0c006714000f3679,,,,,,,,,10.3,94,,,,,,,,996.985,,,,,11.4,3627,,
2022-10-25 04:29:21,13262,7,-111,4,1105,010072025e070e2b0c006714000f363d,,,,,,,,,10.3,94,,,,,,,,996.925,,,,,11.4,3627,,
2022-10-25 04:39:21,13263,7,-111,5,1105,010072025e070e2b0c006714000f35ff,,,,,,,,,10.3,94,,,,,,,,996.863,,,,,11.4,3627,,
2022-10-25 04:49:21,13264,7,-115,-1,1105,010072025e070e2d0c006714000f35f0,,,,,,,,,10.3,94,,,,,,,,996.848,,,,,11.4,3629,,
2022-10-25 05:09:21,13266,7,-112,3,1105,010071025e070e2d0c006714000f34b9,,,,,,,,,10.3,94,,,,,,,,996.537,,,,,11.3,3629,,
2022-10-25 05:19:21,13267,7,-112,3,1105,010070025e070e2b0c006614000f34fc,,,,,,,,,10.2,94,,,,,,,,996.604,,,,,11.2,3627,,
2022-10-25 05:29:21,13268,7,-111,-4,1105,010071025e070e2d0c006714000f343e,,,,,,,,,10.3,94,,,,,,,,996.414,,,,,11.3,3629,,
2022-10-25 05:39:21,13269,7,-114,0,1105,010071025e070e2b0c006714000f343f,,,,,,,,,10.3,94,,,,,,,,996.415,,,,,11.3,3627,,
2022-10-25 05:49:21,13270,7,-113,2,1105,010071025e070e2b0c006714000f3460,,,,,,,,,10.3,94,,,,,,,,996.448,,,,,11.3,3627,,
2022-10-25 05:59:21,13271,7,-114,-1,1105,010071025e070e2b0c006714000f348b,,,,,,,,,10.3,94,,,,,,,,996.491,,,,,11.3,3627,,
2022-10-25 06:09:21,13272,7,-115,-6.5,146,010072025e070e2d0c006714000f3548,,,,,,,,,10.3,94,,,,,,,,996.68,,,,,11.4,3629,,
2022-10-25 06:19:21,13273,7,-116,-3,1105,010072025e070e2d0c006714000f353c,,,,,,,,,10.3,94,,,,,,,,996.668,,,,,11.4,3629,,
2022-10-25 06:29:21,13274,7,-113,0,1105,010073025e070e2b0c006714000f358f,,,,,,,,,10.3,94,,,,,,,,996.751,,,,,11.5,3627,,
2022-10-25 06:39:21,13275,7,-113,2,1105,010073025e070e2d0c006714000f35e8,,,,,,,,,10.3,94,,,,,,,,996.84,,,,,11.5,3629,,
2022-10-25 06:49:21,13276,7,-113,2,1105,010073025e070e2d0c006714000f362b,,,,,,,,,10.3,94,,,,,,,,996.907,,,,,11.5,3629,,
2022-10-25 06:59:21,13277,7,-114,1,1105,010072025e070e2b0c006814000f35d3,,,,,,,,,10.4,94,,,,,,,,996.819,,,,,11.4,3627,,
2022-10-25 07:09:21,13278,7,-114,0,1105,010073025e070e2d0c006814000f363a,,,,,,,,,10.4,94,,,,,,,,996.922,,,,,11.5,3629,,
2022-10-25 07:19:21,13279,7,-114,0,1105,010074025e070e2d0c006814000f36a8,,,,,,,,,10.4,94,,,,,,,,997.032,,,,,11.6,3629,,
2022-10-25 07:29:21,13280,7,-115,-1,1105,010074025e070e2b0c006914000f36e6,,,,,,,,,10.5,94,,,,,,,,997.094,,,,,11.6,3627,,
2022-10-25 07:39:21,13281,7,-114,1,1105,010074025e070e2d0c006914000f373d,,,,,,,,,10.5,94,,,,,,,,997.181,,,,,11.6,3629,,
2022-10-25 07:49:21,13282,7,-112,3,1105,010074025e070e2d0c006914000f3766,,,,,,,,,10.5,94,,,,,,,,997.222,,,,,11.6,3629,,
2022-10-25 07:59:21,13283,7,-115,-1,1105,010075025e070e2b0c006914000f37da,,,,,,,,,10.5,94,,,,,,,,997.338,,,,,11.7,3627,,
2022-10-25 08:09:21,13284,7,-114,1,1105,010074025e070e2b0c006914000f37e3,,,,,,,,,10.5,94,,,,,,,,997.347,,,,,11.6,3627,,
2022-10-25 08:19:21,13285,7,-115,-1,1105,010074025e070e2b0c006914000f385d,,,,,,,,,10.5,94,,,,,,,,997.469,,,,,11.6,3627,,
2022-10-25 08:29:21,13286,7,-111,-7,1105,010073025e070e2d0c006914000f38e8,,,,,,,,,10.5,94,,,,,,,,997.608,,,,,11.5,3629,,
2022-10-25 08:39:21,13287,7,-115,-4,1105,010074025e070e2d0c006a14000f3972,,,,,,,,,10.6,94,,,,,,,,997.746,,,,,11.6,3629,,
2022-10-25 08:49:21,13288,7,-115,-3,1105,010074025e070e2d0c006a14000f3a57,,,,,,,,,10.6,94,,,,,,,,997.975,,,,,11.6,3629,,
2022-10-25 08:59:21,13289,7,-115,-3,1105,010073025e070e2d0c006a14000f3a06,,,,,,,,,10.6,94,,,,,,,,997.894,,,,,11.5,3629,,
2022-10-25 09:09:21,13290,7,-119,-5.2,1105,010073025e070e2d0c006a14000f3a38,,,,,,,,,10.6,94,,,,,,,,997.944,,,,,11.5,3629,,
2022-10-25 09:19:20,13291,7,-114,0,1105,010074025e070e2d0c006a14000f3a7c,,,,,,,,,10.6,94,,,,,,,,998.012,,,,,11.6,3629,,
2022-10-25 09:29:20,13292,7,-115,0,1105,010073025e070e2b0c006a14000f3a92,,,,,,,,,10.6,94,,,,,,,,998.034,,,,,11.5,3627,,
2022-10-25 09:39:21,13293,7,-115,-2,1105,010074025e070e2d0c006a14000f3a9b,,,,,,,,,10.6,94,,,,,,,,998.043,,,,,11.6,3629,,
2022-10-25 09:49:20,13294,7,-116,-6,1105,010073025e070e2b0c006a14000f3b27,,,,,,,,,10.6,94,,,,,,,,998.183,,,,,11.5,3627,,
2022-10-25 09:59:20,13295,7,-115,-2,1105,010074025e070e2d0c006b14000f3bad,,,,,,,,,10.7,94,,,,,,,,998.317,,,,,11.6,3629,,
2022-10-25 10:09:20,13296,7,-117,-6.2,1105,010074025e070e2d0c006c14000f3b94,,,,,,,,,10.8,94,,,,,,,,998.292,,,,,11.6,3629,,
2022-10-25 10:19:20,13297,7,-114,-7,1105,010074025e070e2d0c006c14000f3c0c,,,,,,,,,10.8,94,,,,,,,,998.412,,,,,11.6,3629,,
2022-10-25 10:29:20,13298,7,-115,-1,1105,010075025d070e2d0c006c14000f3ce5,,,,,,,,,10.8,93,,,,,,,,998.629,,,,,11.7,3629,,
2022-10-25 10:39:20,13299,7,-110,-9,1105,010076025d070e2d0c006e14000f3d4c,,,,,,,,,11,93,,,,,,,,998.732,,,,,11.8,3629,,
2022-10-25 10:49:20,13300,7,-115,-6.5,146,010074025d070e2d0c006e14000f3d4f,,,,,,,,,11,93,,,,,,,,998.735,,,,,11.6,3629,,
2022-10-25 10:59:20,13301,7,-114,1,1105,010073025d070e2d0c006f14000f3f02,,,,,,,,,11.1,93,,,,,,,,999.17,,,,,11.5,3629,,
2022-10-25 11:09:20,13302,7,-114,-2,1105,010073025d070e2d0c006f14000f3eb2,,,,,,,,,11.1,93,,,,,,,,999.09,,,,,11.5,3629,,
2022-10-25 11:19:20,13303,7,-114,-2,1105,010073025d070e2d0c006f14000f3fe0,,,,,,,,,11.1,93,,,,,,,,999.392,,,,,11.5,3629,,
2022-10-25 11:29:20,13304,7,-114,-4,1105,010073025d070e2d0c006f14000f3fd3,,,,,,,,,11.1,93,,,,,,,,999.379,,,,,11.5,3629,,
2022-10-25 11:39:20,13305,7,-114,1,1105,010071025d070e2d0c006f14000f3ff7,,,,,,,,,11.1,93,,,,,,,,999.415,,,,,11.3,3629,,
2022-10-25 11:49:20,13306,7,-116,-6,1105,01006e025e070e2d0c006e14000f41a6,,,,,,,,,11,94,,,,,,,,999.846,,,,,11,3629,,
2022-10-25 11:59:20,13307,7,-113,-3.8,146,01006c025e070e2d0c006e14000f4172,,,,,,,,,11,94,,,,,,,,999.794,,,,,10.8,3629,,
2022-10-25 12:09:20,13308,7,-115,-3,1105,01006b025e070e2b0c006c14000f4288,,,,,,,,,10.8,94,,,,,,,,1000.072,,,,,10.7,3627,,
2022-10-25 12:19:20,13309,7,-115,-1,1105,01006b025d070e2d0c006c14000f42b7,,,,,,,,,10.8,93,,,,,,,,1000.119,,,,,10.7,3629,,
2022-10-25 12:29:20,13310,7,-115,0,1105,01006d025d070e2d0c006d14000f4308,,,,,,,,,10.9,93,,,,,,,,1000.2,,,,,10.9,3629,,
